invoice_no,Quantity,Revenue,segment
561485,132,201.68,2
561488,180,355.23,2
561502,578,1012.2,0
561507,609,862.67,0
561508,20,99.0,2
561509,5,10.850000000000001,2
561511,103,187.35000000000002,2
561512,138,181.49,2
561513,282,763.36,0
561514,234,366.66,2
561515,417,1188.51,0
561516,1,3.95,2
561517,284,519.4,0
561518,270,254.82,2
561519,89,83.99,2
561520,28,18.82,2
561521,17,40.05,2
561522,3,15.45,2
561528,151,199.44,2
561529,122,257.70000000000005,2
561531,89,176.55,2
561533,60,261.0,2
561534,396,506.6,0
561535,108,311.32,2
561537,119,210.81,2
561542,226,370.26,2
561544,178,181.04,2
561570,26,109.26,2
561583,168,280.14,2
561584,161,307.35,2
561585,99,141.15,2
561593,14,39.2,2
561595,230,590.1,0
561597,30,106.7,2
561599,6,47.7,2
561600,314,397.57,0
561601,244,340.8,2
561602,12,15.0,2
561603,79,223.85,2
561605,208,316.32,2
561607,24,113.4,2
561610,261,316.35,2
561611,89,249.38,2
561614,265,433.12,0
561615,168,341.64,2
561616,134,332.20000000000005,2
561617,164,300.68,2
561618,112,215.4,2
561624,40,36.48,2
561625,538,686.3,0
561626,141,208.95,2
561627,473,707.09,0
561629,12,1.6800000000000002,2
561630,4,15.0,2
561631,302,405.3,0
561632,301,209.82,2
561634,44,65.4,2
561635,62,250.82000000000002,2
561636,56,146.4,2
561641,48,48.0,2
561642,294,303.94,0
561643,48,56.4,2
561645,162,634.86,0
561646,48,129.6,2
561647,94,290.18,2
561648,130,182.96,2
561650,272,425.0,0
561651,388,1109.74,0
561653,518,237.26,0
561654,252,321.44,2
561656,116,330.6,2
561657,4,27.8,2
561658,197,265.45,2
561661,108,169.38,2
561662,22,75.3,2
561664,48,187.20000000000002,2
561667,157,290.53000000000003,2
561670,111,142.05,2
561675,48,119.64,2
561676,14,76.1,2
561677,60,112.56,2
561678,18,32.7,2
561679,214,421.48,2
561683,1,1.95,2
561685,210,367.40000000000003,2
561686,251,442.85,0
561687,3,14.85,2
561688,73,35.82,2
561689,192,255.54,2
561690,251,356.92,2
561691,23,13.81,2
561692,24,64.8,2
561693,242,244.4,2
561694,190,276.08,2
561695,204,209.39999999999998,2
561696,16,26.4,2
561697,24,94.2,2
561698,224,467.28,0
561699,48,50.4,2
561700,132,231.96,2
561701,156,193.32,2
561702,81,375.15000000000003,2
561704,41,92.77,2
561705,132,245.52,2
561706,70,177.6,2
561707,12,15.0,2
561708,80,130.2,2
561709,99,148.21,2
561710,54,77.37,2
561711,368,532.8,0
561712,118,244.94,2
561713,26,69.98,2
561714,30,100.50000000000001,2
561715,278,308.02,0
561719,126,180.58,2
561732,68,98.36,2
561743,80,176.8,2
561750,158,308.71000000000004,2
561773,84,139.95000000000002,2
561774,168,310.51,2
561783,315,168.06,2
561794,340,462.91,0
561795,462,597.16,0
561796,46,102.6,2
561797,130,300.8,2
561798,242,566.1,0
561799,97,179.43,2
561800,72,134.76,2
561801,134,187.18,2
561802,20,18.28,2
561803,76,148.60000000000002,2
561804,224,370.78000000000003,2
561806,187,277.0,2
561807,111,301.55,2
561808,204,362.0,2
561811,18,76.5,2
561814,98,175.5,2
561815,8,41.6,2
561816,3,17.85,2
561817,110,236.66000000000003,2
561818,35,106.47,2
561819,16,58.800000000000004,2
561820,351,1062.75,0
561857,246,308.44,2
561858,24,48.0,2
561859,169,65.64999999999999,2
561860,120,85.16,2
561861,22,67.5,2
561862,47,46.660000000000004,2
561863,241,328.58,2
561866,6,29.16,2
561867,85,115.61,2
561868,138,177.41,2
561869,73,155.96,2
561870,969,900.24,0
561871,251,377.29,0
561872,6,24.9,2
561873,177,342.18,2
561874,210,287.37,2
561875,72,102.0,2
561876,63,149.02,2
561877,249,324.51,2
561878,55,127.23,2
561879,351,738.0600000000001,0
561880,92,173.88,2
561881,229,446.75,0
561882,259,547.45,0
561883,20,55.8,2
561884,82,139.98,2
561885,102,251.65,2
561887,234,172.82,2
561888,228,354.24,2
561889,211,480.79,0
561890,163,210.61,2
561891,57,137.13,2
561892,9,12.07,2
561893,88,209.57999999999998,2
561894,441,455.94,0
561895,1,1.25,2
561896,197,402.45,2
561897,108,169.75,2
561898,443,629.81,0
561899,104,337.38,2
561900,519,618.04,0
561902,2,13.9,2
561903,176,298.38,2
561905,118,178.5,2
561906,465,600.75,0
561907,250,211.14000000000001,2
561908,60,120.5,2
561909,58,81.3,2
561910,110,373.08000000000004,2
561911,636,877.03,0
561912,212,178.82,2
561913,7,8.29,2
561914,134,182.66,2
561915,398,551.69,0
561917,87,211.04,2
561922,76,131.24,2
561923,438,716.2,0
561925,110,101.19999999999999,2
561926,633,1195.93,0
561928,6,29.700000000000003,2
561933,432,660.57,0
561952,28,59.400000000000006,2
561955,18,35.1,2
561967,77,174.88,2
561968,68,183.70000000000002,2
561969,101,157.87,2
561995,142,247.92000000000002,2
562002,148,528.36,2
562011,139,270.95000000000005,2
562014,140,271.1,2
562015,30,57.3,2
562017,148,508.76000000000005,2
562019,220,457.6,0
562021,100,225.60000000000002,2
562023,91,171.25,2
562024,387,950.25,0
562025,80,187.20000000000002,2
562031,1204,2271.37,1
562032,238,440.46,0
562033,140,281.04,2
562034,242,522.1,0
562035,262,402.16,0
562036,24,99.6,2
562037,120,277.36,2
562038,136,201.20000000000002,2
562039,52,85.8,2
562042,263,477.21000000000004,0
562043,282,391.14,0
562044,73,32.34,2
562045,284,417.12,0
562046,2079,3603.94,1
562047,2,8.2,2
562049,136,237.12,2
562050,24,19.92,2
562053,10,67.5,2
562085,382,783.86,0
562087,63,92.91,2
562092,38,109.86,2
562093,106,244.62,2
562094,48,69.6,2
562095,145,168.05,2
562096,25,47.57,2
562098,10,20.8,2
562099,261,423.3,0
562100,127,311.52000000000004,2
562101,936,1510.78,1
562102,710,1218.22,0
562104,330,1354.79,0
562105,113,174.11,2
562106,78,101.72,2
562108,53,108.45,2
562112,110,165.24,2
562113,371,1038.46,0
562114,273,724.66,0
562120,74,202.7,2
562125,27,62.95,2
562127,194,137.66,2
562128,274,444.22,0
562129,359,978.3900000000001,0
562130,131,217.98,2
562131,239,476.95,0
562132,260,394.84000000000003,0
562133,74,89.64,2
562136,12,25.200000000000003,2
562137,187,221.04,2
562138,63,289.05,2
562140,40,66.0,2
562141,36,80.28000000000002,2
562143,168,357.6,2
562145,148,298.68,2
562146,240,560.7,0
562148,65,126.95,2
562150,134,242.52,2
562152,34,102.7,2
562153,138,198.0,2
562156,238,195.42000000000002,2
562157,211,399.12,2
562158,216,502.58,0
562161,201,264.55,2
562162,68,148.48000000000002,2
562163,197,294.51,2
562166,385,528.3100000000001,0
562173,131,318.08,2
562199,91,174.0,2
562200,159,509.63,2
562201,37,126.27,2
562202,212,449.72,2
562203,378,599.96,0
562204,177,210.57,2
562205,109,274.53000000000003,2
562208,1,3.95,2
562209,114,306.90000000000003,2
562210,345,530.39,0
562211,138,110.7,2
562213,272,322.06,0
562214,169,301.17,2
562216,42,99.1,2
562217,156,298.34000000000003,2
562218,675,899.48,0
562219,618,957.88,0
562220,103,255.87,2
562222,106,278.1,2
562225,3,4.75,2
562233,24,69.37,2
562256,101,331.6,2
562258,110,166.47,2
562259,24,25.2,2
562260,189,297.1,2
562263,134,200.15,2
562264,317,949.5799999999999,0
562269,154,251.94,2
562271,60,166.5,2
562272,54,83.10000000000001,2
562273,123,337.07,2
562274,143,280.81,2
562275,275,435.23,0
562276,534,908.6,0
562277,29,34.83,2
562282,114,378.9,2
562283,365,615.5,0
562284,136,179.28,2
562286,120,359.1,2
562287,32,50.56,2
562290,43,98.05,2
562313,188,394.44,2
562339,167,167.26,2
562340,210,407.38,2
562341,159,177.16,2
562342,126,199.74,2
562345,60,114.12,2
562346,262,368.34000000000003,0
562347,75,134.67000000000002,2
562348,319,910.32,0
562349,3,23.85,2
562351,66,107.4,2
562353,272,458.2,0
562354,152,94.96,2
562355,40,133.20000000000002,2
562365,35,77.6,2
562366,108,117.48,2
562368,112,133.4,2
562369,135,424.15000000000003,2
562370,504,788.04,0
562371,513,685.14,0
562372,66,132.3,2
562373,12,19.8,2
562374,162,634.86,0
562376,163,253.32,2
562377,397,715.19,0
562378,142,190.07999999999998,2
562379,90,180.38,2
562380,161,357.01,2
562381,358,549.98,0
562387,289,312.95,0
562388,149,168.31,2
562389,134,194.9,2
562392,181,292.65,2
562393,368,884.44,0
562416,60,114.93,2
562417,415,1052.33,0
562418,174,318.62,2
562419,72,119.63,2
562420,345,891.04,0
562421,120,31.2,2
562422,60,56.76,2
562426,6,29.7,2
562427,100,243.1,2
562428,4,6.6,2
562429,100,363.0,2
562430,38,89.5,2
562431,29,47.29,2
562432,344,564.5,0
562433,119,104.03999999999999,2
562435,24,118.24,2
562436,3,2.25,2
562437,305,403.03000000000003,0
562441,28,110.4,2
562442,28,53.160000000000004,2
562444,265,353.34,0
562445,130,215.71,2
562446,24,118.8,2
562447,24,166.8,2
562448,104,416.72,2
562449,157,232.57,2
562450,266,485.0,0
562451,45,115.95,2
562452,158,233.22,2
562453,110,209.34,2
562454,188,278.56,2
562455,210,320.3,2
562456,268,363.86,0
562457,346,197.39,0
562459,8,61.2,2
562460,167,215.93,2
562462,28,120.6,2
562465,209,433.62,2
562466,66,139.8,2
562467,60,132.6,2
562468,88,110.0,2
562490,32,66.6,2
562516,98,237.0,2
562517,204,342.53000000000003,2
562518,153,272.56,2
562519,82,172.42000000000002,2
562520,30,38.1,2
562521,53,62.11,2
562523,20,54.6,2
562524,129,181.41,2
562525,25,60.790000000000006,2
562526,65,121.51,2
562527,12,19.8,2
562528,442,690.1,0
562529,30,29.58,2
562530,4,4.17,2
562531,10,8.5,2
562532,3,17.85,2
562533,10,16.5,2
562534,228,481.27000000000004,0
562535,177,243.0,2
562536,4,6.6,2
562537,414,664.75,0
562538,62,420.9,2
562539,191,331.57,2
562540,444,698.52,0
562542,352,275.65000000000003,0
562543,138,281.98,2
562549,204,460.21,2
562550,24,90.0,2
562551,125,164.17000000000002,2
562552,6,9.9,2
562553,326,810.17,0
562555,54,137.7,2
562558,611,693.12,0
562560,714,1288.93,0
562562,141,174.62,2
562563,88,175.2,2
562564,130,204.5,2
562565,49,111.16,2
562566,90,102.3,2
562567,140,100.4,2
562568,60,107.4,2
562569,85,104.50999999999999,2
562570,148,147.25,2
562571,25,93.09,2
562572,48,37.92,2
562573,54,78.21000000000001,2
562574,406,581.79,0
562575,103,174.81,2
562576,144,220.07999999999998,2
562578,12,45.0,2
562579,197,471.33000000000004,2
562580,98,249.70000000000002,2
562581,23,103.35000000000001,2
562583,22,28.22,2
562584,29,118.45000000000002,2
562586,42,212.7,2
562587,532,675.52,0
562588,1,1.95,2
562589,64,107.64,2
562590,24,39.6,2
562591,48,46.56,2
562592,218,258.39,2
562593,382,569.82,0
562595,102,142.5,2
562596,170,227.47,2
562598,178,309.06,2
562599,83,194.51000000000002,2
562600,82,129.10000000000002,2
562602,542,875.78,0
562603,118,57.160000000000004,2
562604,172,228.98000000000002,2
562605,199,365.53000000000003,2
562606,24,19.92,2
562607,332,497.15,0
562608,1005,1564.44,1
562611,460,728.22,0
562612,162,177.06,2
562614,13,24.880000000000003,2
562615,202,254.8,2
562616,352,343.64,0
562619,108,158.47,2
562621,192,342.36,2
562649,48,106.95,2
562652,163,339.33000000000004,2
562670,497,705.97,0
562680,177,227.76,2
562688,974,1401.24,1
562701,86,219.06,2
562708,153,313.75,2
562710,171,192.81,2
562711,121,281.47,2
562712,312,378.6,0
562713,84,249.0,2
562715,440,1280.3899999999999,0
562716,516,1196.92,0
562717,360,1064.1,0
562718,84,169.4,2
562719,5,28.45,2
562720,26,36.89,2
562721,96,101.2,2
562722,20,135.0,2
562725,151,313.09000000000003,2
562727,167,449.31,2
562729,34,84.98,2
562730,40,130.8,2
562732,195,266.78000000000003,2
562733,397,707.69,0
562767,93,252.53,2
562768,124,257.48,2
562769,100,190.8,2
562770,453,823.2,0
562771,82,220.1,2
562772,163,379.0,2
562774,128,326.40000000000003,2
562775,248,494.6,0
562776,26,79.5,2
562777,64,111.19999999999999,2
562778,48,111.60000000000001,2
562779,192,293.12,2
562780,134,159.64,2
562781,280,335.28,0
562782,70,115.5,2
562783,238,245.12,2
562784,67,180.72,2
562788,76,127.1,2
562789,389,968.8299999999999,0
562790,125,52.5,2
562791,211,286.34000000000003,2
562792,130,105.99000000000001,2
562804,254,531.9,0
562805,1,3.59,2
562806,34,79.6,2
562807,517,847.29,0
562809,29,109.63,2
562810,16,60.0,2
562812,18,52.02,2
562838,257,307.85,2
562839,68,113.26,2
562840,56,112.34,2
562841,228,392.06,2
562842,16,79.2,2
562843,409,1218.07,0
562844,28,107.72,2
562846,408,1770.51,0
562847,171,279.77,2
562849,278,307.22,0
562850,6,23.1,2
562851,92,90.4,2
562852,213,358.17,2
562853,336,178.2,0
562854,88,63.92,2
562878,77,120.19,2
562880,88,358.79999999999995,2
562881,265,409.61,0
562882,55,163.04000000000002,2
562883,3,6.300000000000001,2
562885,51,65.25,2
562886,19,25.55,2
562888,197,273.03000000000003,2
562890,272,355.45,0
562891,56,81.6,2
562892,189,282.35,2
562893,307,521.4399999999999,0
562894,197,248.35,2
562902,52,67.08,2
562907,159,282.47,2
562908,97,181.57,2
562912,53,143.88,2
562913,220,241.92000000000002,2
562914,81,183.69,2
562916,16,38.28,2
562918,204,311.64,2
562919,12,15.0,2
562920,22,40.6,2
562922,257,432.87,0
562923,94,273.3,2
562924,40,35.879999999999995,2
562925,36,115.80000000000001,2
562926,158,271.38,2
562928,770,960.33,0
562929,75,126.30000000000001,2
562930,52,178.6,2
562931,208,201.48,2
562932,321,282.96999999999997,0
562933,483,1444.98,0
562934,315,966.2,0
562935,153,483.85,2
562936,36,72.75,2
562937,1,1.65,2
562939,436,640.6,0
562940,50,337.5,2
562941,12,17.4,2
562942,23,176.85000000000002,2
562944,189,371.3,2
562947,41,298.65,2
562949,461,629.27,0
562950,156,230.16,2
562951,56,175.68,2
562955,1210,4892.43,1
562960,276,340.0,0
562963,128,104.2,2
562964,238,542.02,0
562965,398,501.3,0
562968,183,269.27,2
562973,24,70.80000000000001,2
562980,711,1314.4,0
562984,223,340.4,2
562999,414,353.38,0
563011,46,109.97999999999999,2
563012,188,272.96999999999997,2
563013,112,197.1,2
563014,12,25.200000000000003,2
563016,512,616.27,0
563017,340,469.7,0
563018,205,189.88,2
563019,304,476.72,0
563020,330,425.18,0
563021,166,225.14000000000001,2
563022,165,277.85,2
563023,207,487.69000000000005,0
563024,66,202.76,2
563025,1,1.69,2
563026,99,195.22,2
563027,2,5.4,2
563028,31,83.25,2
563029,48,60.0,2
563030,99,185.61,2
563031,81,137.5,2
563032,130,214.32,2
563033,44,53.34,2
563034,172,280.86,2
563035,69,177.37,2
563036,180,288.9,2
563037,309,418.37,0
563038,52,195.0,2
563060,8,31.6,2
563061,422,437.42,0
563062,34,105.3,2
563070,191,349.02000000000004,2
563071,161,314.99,2
563073,228,238.07999999999998,2
563075,12,30.6,2
563076,194,928.06,0
563078,251,480.65000000000003,0
563079,6,17.700000000000003,2
563080,10,37.14,2
563088,3,2.89,2
563089,124,264.5,2
563090,239,318.68,2
563091,135,267.37,2
563092,4,15.0,2
563093,243,710.41,0
563094,259,472.69,0
563095,190,305.34000000000003,2
563096,184,324.72,2
563097,154,271.99,2
563098,460,1031.8400000000001,0
563099,28,150.6,2
563100,516,903.14,0
563103,74,159.20000000000002,2
563104,177,328.11,2
563110,405,489.18,0
563111,250,384.6,0
563112,234,270.81,2
563137,49,98.6,2
563147,36,40.2,2
563150,53,170.85,2
563155,121,138.68,2
563161,180,184.4,2
563162,190,237.5,2
563166,154,476.86,2
563167,239,238.67000000000002,2
563168,193,193.05,2
563169,347,675.37,0
563170,95,142.93,2
563171,152,199.39,2
563172,144,145.12,2
563174,182,317.1,2
563175,30,247.5,2
563176,63,96.86,2
563178,129,208.39000000000001,2
563179,86,191.16,2
563180,128,202.56,2
563181,62,161.4,2
563182,80,138.32,2
563183,214,286.42,2
563184,65,144.69,2
563188,70,222.10000000000002,2
563189,176,356.98,2
563190,5,6.25,2
563191,175,243.59,2
563192,72,253.2,2
563193,446,1069.52,0
563194,54,204.25,2
563195,369,1092.68,0
563196,39,106.25,2
563198,30,111.9,2
563199,20,151.0,2
563200,49,121.02,2
563201,31,70.71,2
563203,64,272.4,2
563204,30,62.6,2
563205,176,291.55,2
563206,62,155.93,2
563208,24,39.84,2
563209,246,404.74,0
563210,83,245.67000000000002,2
563211,174,312.38,2
563212,75,152.8,2
563213,206,263.07,2
563214,189,333.98,2
563215,83,152.95,2
563216,129,208.31,2
563217,166,188.4,2
563227,90,128.7,2
563228,3,19.65,2
563229,1,1.69,2
563230,160,314.95,2
563231,19,55.34,2
563233,1,2.95,2
563234,243,209.85,2
563236,2,11.9,2
563237,254,231.96,2
563238,114,298.9,2
563239,50,67.23,2
563241,516,499.9,0
563242,110,373.08000000000004,2
563243,20,57.0,2
563245,224,411.7,2
563246,414,695.26,0
563248,97,143.7,2
563250,22,68.10000000000001,2
563251,63,182.65,2
563252,105,300.63,2
563253,163,325.7,2
563255,20,57.44,2
563256,261,511.03,0
563257,214,327.26,2
563259,50,136.16,2
563260,84,50.28,2
563261,12,15.0,2
563262,127,263.66,2
563264,101,247.35,2
563268,92,142.2,2
563288,355,612.35,0
563300,52,207.4,2
563328,58,92.85,2
563333,27,111.56,2
563345,60,78.6,2
563346,84,134.88,2
563347,125,234.17000000000002,2
563348,184,409.24,2
563349,69,195.55,2
563350,207,346.65,2
563351,507,1094.69,0
563352,156,407.0,2
563353,276,611.0500000000001,0
563354,81,111.84,2
563355,371,385.7,0
563356,33,77.25,2
563357,40,50.0,2
563358,60,183.45000000000002,2
563360,115,363.18,2
563361,262,233.54,2
563362,262,191.14,2
563364,139,234.75,2
563366,42,149.60000000000002,2
563367,102,168.88,2
563368,82,135.3,2
563369,266,222.14000000000001,2
563370,92,273.94,2
563371,94,155.1,2
563372,48,48.0,2
563373,16,45.300000000000004,2
563374,48,104.36,2
563376,335,330.07,0
563377,337,494.17,0
563381,90,129.93,2
563382,142,140.1,2
563384,67,145.45000000000002,2
563404,895,2104.85,1
563425,243,377.56,2
563426,22,33.9,2
563427,104,156.15,2
563428,374,419.31,0
563429,186,310.94,2
563430,293,699.47,0
563431,53,110.38000000000001,2
563432,221,306.99,2
563434,282,507.01,0
563435,246,267.54,2
563437,132,157.22,2
563438,84,129.0,2
563439,399,1569.24,0
563440,264,74.64,2
563441,51,124.65,2
563442,212,306.3,2
563443,69,128.9,2
563444,233,582.58,0
563448,275,328.29,0
563450,199,491.8,2
563451,42,104.7,2
563454,77,194.55,2
563465,48,134.4,2
563467,4,10.97,2
563468,16,65.2,2
563476,246,409.22,0
563477,73,147.69,2
563480,1,2.45,2
563482,7,29.85,2
563498,136,174.98,2
563499,70,115.5,2
563500,296,380.64,0
563501,14,20.3,2
563502,368,498.48,0
563503,120,72.68,2
563504,156,388.72,2
563505,356,471.90000000000003,0
563506,43,41.33,2
563507,144,104.16,2
563508,115,293.13,2
563509,183,224.13,2
563510,91,123.2,2
563518,156,175.76,2
563522,173,538.93,2
563532,168,470.52,2
563533,131,162.81,2
563534,124,259.84000000000003,2
563538,192,267.87,2
563540,242,385.38,2
563543,265,591.21,0
563544,24,30.0,2
563546,236,358.21,2
563547,211,357.45,2
563548,42,120.30000000000001,2
563549,511,1920.96,0
563550,210,466.12,2
563551,75,146.55,2
563552,61,179.45000000000002,2
563555,248,460.49,0
563556,155,301.5,2
563557,2211,2845.39,1
563558,463,1239.89,0
563559,12,34.68,2
563560,48,33.599999999999994,2
563561,88,201.60000000000002,2
563562,12,30.6,2
563564,102,264.59000000000003,2
563565,410,841.24,0
563566,368,499.92,0
563567,231,328.07,2
563569,260,555.2,0
563571,49,85.13000000000001,2
563572,59,147.86,2
563573,1,2.95,2
563574,153,209.95,2
563576,36,30.599999999999998,2
563578,241,384.95,2
563579,1,1.25,2
563580,160,227.78,2
563584,293,615.27,0
563585,129,284.34000000000003,2
563589,260,2080.0,0
563590,40,154.8,2
563597,1,4.25,2
563613,1864,2932.64,1
563614,152,455.28000000000003,2
563615,152,272.5,2
563617,274,465.52000000000004,0
563619,218,330.44,2
563620,93,223.75,2
563621,123,270.84000000000003,2
563622,25,98.55000000000001,2
563623,24,102.0,2
563626,284,333.12,0
563638,277,671.63,0
563656,112,283.40000000000003,2
563657,24,37.2,2
563658,104,302.96,2
563661,292,418.13,0
563662,227,377.21000000000004,2
563674,186,271.32,2
563680,201,327.97,2
563685,38,131.85,2
563686,206,336.1,2
563687,4,8.32,2
563688,405,532.34,0
563689,27,103.0,2
563690,153,273.31,2
563691,249,390.79,0
563692,47,235.15,2
563694,70,196.1,2
563695,74,221.84,2
563696,76,145.04,2
563697,147,162.79,2
563698,97,216.2,2
563699,312,595.24,0
563703,117,128.54,2
563705,203,202.09,2
563706,341,395.43,0
563707,6,9.9,2
563708,108,237.3,2
563709,249,351.65999999999997,2
563710,16,27.04,2
563711,50,64.9,2
563712,192,261.74,2
563714,243,543.85,0
563717,8,15.8,2
563718,194,506.90000000000003,2
563719,36,87.96,2
563720,196,300.51,2
563721,74,97.7,2
563722,130,202.04,2
563723,164,315.96000000000004,2
563726,68,50.099999999999994,2
563728,68,152.84,2
563729,24,142.8,2
563730,346,527.52,0
563731,44,82.7,2
563732,102,151.57999999999998,2
563733,335,528.91,0
563734,217,254.87,2
563735,252,281.42,2
563736,24,61.2,2
563737,57,157.47,2
563738,22,67.68,2
563739,349,176.22,0
563740,12,71.4,2
563741,121,234.75,2
563743,48,111.2,2
563744,134,157.89,2
563745,634,1070.84,0
563746,192,251.92,2
563747,48,110.4,2
563748,200,222.7,2
563749,234,386.90000000000003,2
563750,84,193.2,2
563753,456,520.04,0
563754,114,220.18,2
563755,250,299.97,2
563756,339,481.76,0
563764,41,100.3,2
563771,81,149.06,2
563776,99,239.37,2
563808,212,409.36,2
563812,30,52.5,2
563818,30,49.5,2
563819,20,135.0,2
563821,144,212.8,2
563822,118,261.90000000000003,2
563830,69,104.23,2
563831,24,94.80000000000001,2
563832,15,35.93,2
563833,190,315.5,2
563834,220,233.32,2
